---PRX_ok---
The entities that are used only in DTDs are referred to as | Parameter entities
The default value for the minOccurs attribute in Schema is 0 | false
See the snipset below and choose one answer: <xsl:value-of select="floor(-2.3)"/> |-3
Which top level XSLT elements is used to define a variable in a stylesheet or template and to assign it a value | xsl:variable
Xpath can be thought of as a query language like SQL | true
Which of these is the correct syntax to link an XSL file to an XML document? | <?xml-stylesheet type="text/xsl" href="candidate.xsl"?>
CSS positions can be either absolute or ________. |relative
________ are declared in each individual HTML element using the keyword STYLE. | Inline styles
XSLT takes two things as input: an XSLT stylesheet and an xml input document | true
What is the significance of the following CSS rule? LI, EM { color: red;cfont-weight: bold } | It will apply the specified style to text enclosed by either LI or EM tags.
Which of the following selections is the proper way to apply this CSS rule: .blue { color: blue } | <P CLASS = "blue">
In CSS, when a style is applied to an element containing other elements inside it | The style is applied to the element and all the other elements contained in it
In DOM, a node can have | More than one children nodes
Tree model is applied to static documents? | false
Method hasChildNodes of XMLDOMNode mean | Determine if a given node has child nodes or not
With reference to the snippet of code given below, choose the correct syntax to complete the second line in order to create a XML Document Object var sample sample = ________________________ | new ActiveXObject("microsoft.XMLDOM")
Which object represents the top level of the XML source? | DOMDocument
In SAX, to provide customized DTD handling, application need to implement | DTDHandler
SAX uses | Push parsing machenic for processing
SAX support random access | false
Method characters() of ContentHandler interface receives events for | Character data
What is the value of num after the following statement is performed? num = Math.round( 2.45 ); | 2
What does the value string contain after the following code is executed? var string = "Good luck on the test"; string = string.link("www.deitel.com") | a link to www.deitel.com with the text "Good luck on the test"
To divide the value of the seventh element of array a by 2 and assign the result to the variable x, we would write ________. | x = a[ 6 ] / 2
What is wrong with the following line of code? <P><FONT SIZE='5'>This is a test.</FONT></P> | Nothing
Which of the following statements regarding filters and transitions is false? | They are applied on a client computer at run time by the server.
A program in which all statements are executed one after the other in the order in which they are written exhibit ________. | sequential execution
________ and ________ run slower when they are applied to large arrays. | linear search, bubble sort
What is the value of s3 after the following code is executed? var s1 = one, s2 = two, s3 = three; s1.concat(s2) s3 = s1; | onetwo
________ is a markup language for describing how content is rendered and _______ is a markup language for describing structured data—content is separated from presentation. | HTML, XML.
The StAX cursor API represents _______________. | cursor with which you can walk an XML document from beginning to end.
Which of the following is the purpose of a schema? | To describe and constrain both the structure and data within the XML document
Which of the following statement explain the characteristics of the methods used to modify nodes in a DOM tree? | The getChildNodes() returns a list of nodes containing all the child nodes of specific node
Which of the following methods creates a node for inserting textual content in to it? | createTextNode()
